     6.00000000000E+0     1.92308748632E+1     3.49163779878E+1
     7.00000000000E+0     1.80970591058E+1     3.49566210544E+1
     8.00000000000E+0     1.75242378422E+1     3.49023386045E+1
     9.00000000000E+0     1.70944180876E+1     3.49185857766E+1
     1.00000000000E+1     1.67273102578E+1     3.49006467490E+1
     1.10000000000E+1     1.62778303111E+1     3.49334134536E+1
     1.20000000000E+1     1.60204957853E+1     3.49337426908E+1
     1.30000000000E+1     1.58000756567E+1     3.49496164439E+1
     1.40000000000E+1     1.54569262420E+1     3.49761130952E+1
     1.50000000000E+1     1.50814519936E+1     3.49646228697E+1
     1.60000000000E+1     1.49394828680E+1     3.49642541695E+1
     1.70000000000E+1     1.47382686380E+1     3.49731093390E+1
     1.80000000000E+1     1.45747340107E+1     3.49748256452E+1
     1.90000000000E+1     1.44241749846E+1     3.49744452193E+1
     2.00000000000E+1     1.43204659249E+1     3.49756830657E+1
     2.10000000000E+1     1.42723738409E+1     3.49782203759E+1
     2.20000000000E+1     1.42061343098E+1     3.49791966106E+1
     2.30000000000E+1     1.41459859180E+1     3.49749837135E+1
     2.40000000000E+1     1.40954580019E+1     3.49793146209E+1
     2.50000000000E+1     1.40302682869E+1     3.49802523803E+1
     2.60000000000E+1     1.39528068743E+1     3.49813441621E+1
     2.70000000000E+1     1.38316681136E+1     3.49921679956E+1
     2.80000000000E+1     1.35838436328E+1     3.49997298026E+1
     2.90000000000E+1     1.34751046090E+1     3.49826772787E+1
     3.00000000000E+1     1.34549815749E+1     3.49785380517E+1
     3.10000000000E+1     1.34352072577E+1     3.49721166213E+1
     3.20000000000E+1     1.34002494290E+1     3.49710393785E+1
     3.30000000000E+1     1.33718640419E+1     3.49599221956E+1
     3.40000000000E+1     1.33594785071E+1     3.49584786634E+1
     3.50000000000E+1     1.33269883771E+1     3.49587478636E+1
     3.60000000000E+1     1.33098103933E+1     3.49572999954E+1
     3.70000000000E+1     1.32151665939E+1     3.49695239599E+1
     3.80000000000E+1     1.30382122196E+1     3.49702822839E+1
     3.90000000000E+1     1.29556652886E+1     3.49598120142E+1
     4.00000000000E+1     1.29322054844E+1     3.49538521660E+1
     4.10000000000E+1     1.29079289773E+1     3.49533340010E+1
     4.20000000000E+1     1.29000000000E+1     3.49460263055E+1
     4.30000000000E+1     1.29000000000E+1     3.49455484171E+1
     4.40000000000E+1     1.28933430702E+1     3.49461174614E+1
     4.50000000000E+1     1.28900000000E+1     3.49443450443E+1
     4.60000000000E+1     1.28900000000E+1     3.49398417711E+1
     4.70000000000E+1     1.28900000000E+1     3.49348712382E+1
     4.80000000000E+1     1.28899600649E+1     3.49336073976E+1
     4.90000000000E+1     1.28829624322E+1     3.49364286962E+1
     5.00000000000E+1     1.28799887640E+1     3.49324015598E+1
     5.10000000000E+1     1.28723849450E+1     3.49389685747E+1
     5.20000000000E+1     1.28703244625E+1     3.49404459339E+1
     5.30000000000E+1     1.28700625609E+1     3.49402595573E+1
     6.00000000000E+0     1.82473542585E+1     3.48555796665E+1
     7.00000000000E+0     1.81491314373E+1     3.48605874986E+1
     8.00000000000E+0     1.77071512810E+1     3.48923385974E+1
     9.00000000000E+0     1.70562636661E+1     3.48819652912E+1
     1.00000000000E+1     1.67124892297E+1     3.48579359340E+1
     1.10000000000E+1     1.61438785700E+1     3.49108542132E+1
     1.20000000000E+1     1.58360369823E+1     3.48634499975E+1
     1.30000000000E+1     1.52976030686E+1     3.48935003385E+1
     1.40000000000E+1     1.51086244210E+1     3.48812656427E+1
     1.50000000000E+1     1.51237633309E+1     3.48648115686E+1
     1.60000000000E+1     1.50121640351E+1     3.48859733573E+1
     1.70000000000E+1     1.48644635188E+1     3.49004102671E+1
     1.80000000000E+1     1.47454248141E+1     3.48993428367E+1
     1.90000000000E+1     1.47054772882E+1     3.49008614758E+1
     2.00000000000E+1     1.45100955779E+1     3.49123909609E+1
     2.10000000000E+1     1.44297176228E+1     3.48975852902E+1
     2.20000000000E+1     1.43700731345E+1     3.49086061761E+1
     2.30000000000E+1     1.42879842520E+1     3.49226764622E+1
     2.40000000000E+1     1.41477795718E+1     3.49384063037E+1
     2.50000000000E+1     1.40189702890E+1     3.49352630030E+1
     2.60000000000E+1     1.39146517644E+1     3.49293547948E+1
     2.70000000000E+1     1.37645073248E+1     3.49297170306E+1
     2.80000000000E+1     1.35526130875E+1     3.49301777747E+1
     2.90000000000E+1     1.34578755553E+1     3.49253345861E+1
     3.00000000000E+1     1.34265873761E+1     3.49219122914E+1
     3.10000000000E+1     1.34105114942E+1     3.49208620000E+1
     3.20000000000E+1     1.33899304938E+1     3.49218459053E+1
     3.30000000000E+1     1.33700790489E+1     3.49225863032E+1
     3.40000000000E+1     1.33581580642E+1     3.49216918135E+1
     3.50000000000E+1     1.33450070610E+1     3.49211370412E+1
     3.60000000000E+1     1.33209941529E+1     3.49195190338E+1
     3.70000000000E+1     1.32926017968E+1     3.49242763423E+1
     3.80000000000E+1     1.32265798601E+1     3.49255686590E+1
     3.90000000000E+1     1.32069757726E+1     3.49257360667E+1
     4.00000000000E+1     1.31842294118E+1     3.49236898842E+1
     4.10000000000E+1     1.31572564429E+1     3.49242207961E+1
     4.20000000000E+1     1.30785432708E+1     3.49282011104E+1
     4.30000000000E+1     1.30210203913E+1     3.49287906549E+1
     4.40000000000E+1     1.29465861201E+1     3.49362141483E+1
     4.50000000000E+1     1.29128364130E+1     3.49341844948E+1
     4.60000000000E+1     1.28876011581E+1     3.49326763354E+1
     4.70000000000E+1     1.28798683705E+1     3.49337608777E+1
     4.80000000000E+1     1.28800000000E+1     3.49312706996E+1
     4.90000000000E+1     1.28761143658E+1     3.49279308623E+1
     5.00000000000E+1     1.28741839472E+1     3.49281661815E+1
     5.10000000000E+1     1.28700474973E+1     3.49315627314E+1
     5.20000000000E+1     1.28700000000E+1     3.49311725236E+1
     5.30000000000E+1     1.28700000000E+1     3.49307494820E+1
